start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2023-08-15 17:06:00,2023-08-15 19:06:00,3204,RAD0,01,-1,False,[-1],STP-MTS-3204_23081523081401RAD0.xml,,[]
2023-08-16 05:09:00,2023-08-16 07:09:00,3204,RAD1,01,-1,False,[-1],STP-MTS-3204_23081623081401RAD1.xml,,[]
2023-08-16 09:18:00,2023-08-16 11:18:00,3204,RAD2,01,-1,False,[-1],STP-MTS-3204_23081623081401RAD2.xml,,[]
2023-08-16 17:12:00,2023-08-16 19:12:00,3204,RAD3,01,-1,False,[-1],STP-MTS-3204_23081623081401RAD3.xml,,[]
2023-08-16 21:05:00,2023-08-16 23:05:00,3204,RAD4,01,-1,False,[-1],STP-MTS-3204_23081623081401RAD4.xml,,[]
2023-08-17 00:40:00,2023-08-17 02:40:00,3204,RAD5,01,-1,False,[-1],STP-MTS-3204_23081723081401RAD5.xml,,[]
2023-08-17 05:15:00,2023-08-17 07:15:00,3204,RAD6,01,-1,False,[-1],STP-MTS-3204_23081723081401RAD6.xml,,[]
2023-08-17 09:24:00,2023-08-17 11:24:00,3204,RAD7,01,-1,False,[-1],STP-MTS-3204_23081723081401RAD7.xml,,[]
2023-08-17 13:52:00,2023-08-17 15:52:00,3204,RAD8,01,-1,False,[-1],STP-MTS-3204_23081723081401RAD8.xml,,[]
2023-08-17 21:11:00,2023-08-17 23:11:00,3204,RAD9,01,-1,False,[-1],STP-MTS-3204_23081723081401RAD9.xml,,[]
2023-08-18 00:46:00,2023-08-18 02:46:00,3204,RAD10,01,-1,False,[-1],STP-MTS-3204_23081823081401RAD10.xml,,[]
2023-08-18 09:31:00,2023-08-18 11:31:00,3204,RAD11,01,-1,False,[-1],STP-MTS-3204_23081823081401RAD11.xml,,[]
2023-08-18 13:58:00,2023-08-18 15:58:00,3204,RAD12,01,-1,False,[-1],STP-MTS-3204_23081823081401RAD12.xml,,[]
2023-08-18 21:18:00,2023-08-18 23:18:00,3204,RAD13,01,-1,False,[-1],STP-MTS-3204_23081823081401RAD13.xml,,[]
2023-08-19 00:52:00,2023-08-19 02:52:00,3204,RAD14,01,-1,False,[-1],STP-MTS-3204_23081923081401RAD14.xml,,[]
2023-08-19 09:37:00,2023-08-19 11:37:00,3204,RAD15,01,-1,False,[-1],STP-MTS-3204_23081923081401RAD15.xml,,[]
2023-08-19 14:04:00,2023-08-19 16:04:00,3204,RAD16,01,-1,False,[-1],STP-MTS-3204_23081923081401RAD16.xml,,[]
2023-08-19 21:24:00,2023-08-19 23:24:00,3204,RAD17,01,-1,False,[-1],STP-MTS-3204_23081923081401RAD17.xml,,[]
2023-08-20 00:58:00,2023-08-20 02:58:00,3204,RAD18,01,-1,False,[-1],STP-MTS-3204_23082023081401RAD18.xml,,[]
2023-08-20 03:57:00,2023-08-20 05:57:00,3204,RAD19,01,-1,False,[-1],STP-MTS-3204_23082023081401RAD19.xml,,[]
2023-08-20 14:10:00,2023-08-20 16:10:00,3204,RAD20,01,-1,False,[-1],STP-MTS-3204_23082023081401RAD20.xml,,[]
2023-08-20 16:00:00,2023-08-20 18:00:00,3204,RAD21,01,-1,False,[-1],STP-MTS-3204_23082023081401RAD21.xml,,[]
2023-08-20 21:30:00,2023-08-20 23:30:00,3204,RAD22,01,-1,False,[-1],STP-MTS-3204_23082023081401RAD22.xml,,[]
2023-08-21 01:04:00,2023-08-21 03:04:00,3204,RAD23,01,-1,False,[-1],STP-MTS-3204_23082123081401RAD23.xml,,[]
2023-08-21 04:04:00,2023-08-21 06:04:00,3204,RAD24,01,-1,False,[-1],STP-MTS-3204_23082123081401RAD24.xml,,[]
2023-08-21 14:17:00,2023-08-21 16:17:00,3204,RAD25,01,-1,False,[-1],STP-MTS-3204_23082123081401RAD25.xml,,[]
2023-08-21 16:06:00,2023-08-21 18:06:00,3204,RAD26,01,-1,False,[-1],STP-MTS-3204_23082123081401RAD26.xml,,[]
2023-08-21 21:36:00,2023-08-21 23:36:00,3204,RAD27,01,-1,False,[-1],STP-MTS-3204_23082123081401RAD27.xml,,[]
2023-08-22 01:10:00,2023-08-22 03:10:00,3204,RAD28,01,-1,False,[-1],STP-MTS-3204_23082223081401RAD28.xml,,[]
2023-08-22 04:10:00,2023-08-22 06:10:00,3204,RAD29,01,-1,False,[-1],STP-MTS-3204_23082223081401RAD29.xml,,[]
2023-08-22 08:19:00,2023-08-22 10:19:00,3204,RAD30,01,-1,False,[-1],STP-MTS-3204_23082223081401RAD30.xml,,[]
2023-08-22 14:23:00,2023-08-22 16:23:00,3204,RAD31,01,-1,False,[-1],STP-MTS-3204_23082223081401RAD31.xml,,[]
2023-08-22 16:13:00,2023-08-22 18:13:00,3204,RAD32,01,-1,False,[-1],STP-MTS-3204_23082223081401RAD32.xml,,[]
2023-08-22 21:42:00,2023-08-22 23:42:00,3204,RAD33,01,-1,False,[-1],STP-MTS-3204_23082223081401RAD33.xml,,[]
2023-08-23 01:17:00,2023-08-23 03:17:00,3204,RAD34,01,-1,False,[-1],STP-MTS-3204_23082323081401RAD34.xml,,[]
2023-08-23 04:16:00,2023-08-23 06:16:00,3204,RAD35,01,-1,False,[-1],STP-MTS-3204_23082323081401RAD35.xml,,[]
2023-08-23 08:25:00,2023-08-23 10:25:00,3204,RAD36,01,-1,False,[-1],STP-MTS-3204_23082323081401RAD36.xml,,[]
2023-08-23 14:29:00,2023-08-23 16:29:00,3204,RAD37,01,-1,False,[-1],STP-MTS-3204_23082323081401RAD37.xml,,[]
2023-08-23 16:19:00,2023-08-23 18:19:00,3204,RAD38,01,-1,False,[-1],STP-MTS-3204_23082323081401RAD38.xml,,[]
2023-08-23 21:49:00,2023-08-23 23:49:00,3204,RAD39,01,-1,False,[-1],STP-MTS-3204_23082323081401RAD39.xml,,[]
2023-08-24 01:23:00,2023-08-24 03:23:00,3204,RAD40,01,-1,False,[-1],STP-MTS-3204_23082423081401RAD40.xml,,[]
2023-08-24 04:22:00,2023-08-24 06:22:00,3204,RAD41,01,-1,False,[-1],STP-MTS-3204_23082423081401RAD41.xml,,[]
2023-08-24 08:31:00,2023-08-24 10:31:00,3204,RAD42,01,-1,False,[-1],STP-MTS-3204_23082423081401RAD42.xml,,[]
2023-08-24 14:35:00,2023-08-24 16:35:00,3204,RAD43,01,-1,False,[-1],STP-MTS-3204_23082423081401RAD43.xml,,[]
2023-08-24 16:25:00,2023-08-24 18:25:00,3204,RAD44,01,-1,False,[-1],STP-MTS-3204_23082423081401RAD44.xml,,[]
2023-08-24 21:55:00,2023-08-24 23:55:00,3204,RAD45,01,-1,False,[-1],STP-MTS-3204_23082423081401RAD45.xml,,[]
