start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2023-09-20 01:00:00,2023-09-20 16:32:00,3204,RAD1,01,-1,False,[-1],STP-MTS-3204_23092023091501RAD1.xml,,[]
2023-09-20 21:32:00,2023-09-20 22:02:00,3204,RAD2,01,-1,False,[-1],STP-MTS-3204_23092023091501RAD2.xml,,[]
2023-09-21 01:06:00,2023-09-21 16:38:00,3204,RAD3,01,-1,False,[-1],STP-MTS-3204_23092123091501RAD3.xml,,[]
2023-09-21 21:38:00,2023-09-21 22:08:00,3204,RAD4,01,-1,False,[-1],STP-MTS-3204_23092123091501RAD4.xml,,[]
2023-09-22 01:12:00,2023-09-22 16:44:00,3204,RAD5,01,-1,False,[-1],STP-MTS-3204_23092223091501RAD5.xml,,[]
2023-09-22 21:44:00,2023-09-22 22:14:00,3204,RAD6,01,-1,False,[-1],STP-MTS-3204_23092223091501RAD6.xml,,[]
2023-09-23 01:18:00,2023-09-23 04:47:00,3204,RAD7,01,-1,False,[-1],STP-MTS-3204_23092323091501RAD7.xml,,[]
2023-09-23 08:26:00,2023-09-23 08:56:00,3204,RAD8,01,-1,False,[-1],STP-MTS-3204_23092323091501RAD8.xml,,[]
2023-09-23 14:30:00,2023-09-23 16:50:00,3204,RAD9,01,-1,False,[-1],STP-MTS-3204_23092323091501RAD9.xml,,[]
2023-09-23 21:49:00,2023-09-23 22:19:00,3204,RAD10,01,-1,False,[-1],STP-MTS-3204_23092323091501RAD10.xml,,[]
2023-09-24 01:24:00,2023-09-24 04:53:00,3204,RAD11,01,-1,False,[-1],STP-MTS-3204_23092423091501RAD11.xml,,[]
2023-09-24 08:32:00,2023-09-24 09:02:00,3204,RAD12,01,-1,False,[-1],STP-MTS-3204_23092423091501RAD12.xml,,[]
2023-09-24 14:36:00,2023-09-24 16:56:00,3204,RAD13,01,-1,False,[-1],STP-MTS-3204_23092423091501RAD13.xml,,[]
2023-09-24 21:55:00,2023-09-24 22:25:00,3204,RAD14,01,-1,False,[-1],STP-MTS-3204_23092423091501RAD14.xml,,[]
2023-09-25 01:30:00,2023-09-25 04:59:00,3204,RAD15,01,-1,False,[-1],STP-MTS-3204_23092523091501RAD15.xml,,[]
2023-09-25 08:38:00,2023-09-25 09:08:00,3204,RAD16,01,-1,False,[-1],STP-MTS-3204_23092523091501RAD16.xml,,[]
2023-09-25 14:42:00,2023-09-25 17:02:00,3204,RAD17,01,-1,False,[-1],STP-MTS-3204_23092523091501RAD17.xml,,[]
2023-09-25 22:01:00,2023-09-25 22:31:00,3204,RAD18,01,-1,False,[-1],STP-MTS-3204_23092523091501RAD18.xml,,[]
2023-09-26 01:36:00,2023-09-26 05:05:00,3204,RAD19,01,-1,False,[-1],STP-MTS-3204_23092623091501RAD19.xml,,[]
2023-09-26 08:44:00,2023-09-26 09:14:00,3204,RAD20,01,-1,False,[-1],STP-MTS-3204_23092623091501RAD20.xml,,[]
2023-09-26 14:48:00,2023-09-26 17:08:00,3204,RAD21,01,-1,False,[-1],STP-MTS-3204_23092623091501RAD21.xml,,[]
2023-09-26 22:07:00,2023-09-26 22:37:00,3204,RAD22,01,-1,False,[-1],STP-MTS-3204_23092623091501RAD22.xml,,[]
2023-09-27 01:42:00,2023-09-27 05:11:00,3204,RAD23,01,-1,False,[-1],STP-MTS-3204_23092723091501RAD23.xml,,[]
2023-09-27 08:50:00,2023-09-27 09:20:00,3204,RAD24,01,-1,False,[-1],STP-MTS-3204_23092723091501RAD24.xml,,[]
2023-09-27 14:54:00,2023-09-27 17:14:00,3204,RAD25,01,-1,False,[-1],STP-MTS-3204_23092723091501RAD25.xml,,[]
2023-09-27 22:13:00,2023-09-27 22:43:00,3204,RAD26,01,-1,False,[-1],STP-MTS-3204_23092723091501RAD26.xml,,[]
2023-09-28 01:47:00,2023-09-28 05:17:00,3204,RAD27,01,-1,False,[-1],STP-MTS-3204_23092823091501RAD27.xml,,[]
2023-09-28 08:56:00,2023-09-28 09:26:00,3204,RAD28,01,-1,False,[-1],STP-MTS-3204_23092823091501RAD28.xml,,[]
2023-09-28 15:00:00,2023-09-29 05:23:00,3204,RAD29,01,-1,False,[-1],STP-MTS-3204_23092823091501RAD29.xml,,[]
2023-09-29 09:02:00,2023-09-29 09:32:00,3204,RAD30,01,-1,False,[-1],STP-MTS-3204_23092923091501RAD30.xml,,[]
