start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2023-10-18 00:00:00,2023-10-18 01:59:56,3040,STARALL,12,-1,False,[-1],STP-MTS-3040_23101823101212STARALL.xml,,['30438']
2023-10-18 18:00:00,2023-10-18 19:59:56,3040,STARALL1,12,-1,False,[-1],STP-MTS-3040_23101823101212STARALL1.xml,,['30438']
2023-10-19 05:13:00,2023-10-19 05:43:00,3204,RAD1,01,-1,False,[-1],STP-MTS-3204_23101923101201RAD1.xml,,[]
2023-10-19 09:22:00,2023-10-19 09:52:00,3204,RAD2,01,-1,False,[-1],STP-MTS-3204_23101923101201RAD2.xml,,[]
2023-10-19 17:16:00,2023-10-19 17:46:00,3204,RAD3,01,-1,False,[-1],STP-MTS-3204_23101923101201RAD3.xml,,[]
2023-10-19 21:09:00,2023-10-19 21:39:00,3204,RAD4,01,-1,False,[-1],STP-MTS-3204_23101923101201RAD4.xml,,[]
2023-10-20 00:44:00,2023-10-20 05:49:00,3204,RAD5,01,-1,False,[-1],STP-MTS-3204_23102023101201RAD5.xml,,[]
2023-10-20 09:28:00,2023-10-20 09:58:00,3204,RAD6,01,-1,False,[-1],STP-MTS-3204_23102023101201RAD6.xml,,[]
2023-10-20 13:56:00,2023-10-20 14:26:00,3204,RAD7,01,-1,False,[-1],STP-MTS-3204_23102023101201RAD7.xml,,[]
2023-10-20 21:15:00,2023-10-20 21:45:00,3204,RAD8,01,-1,False,[-1],STP-MTS-3204_23102023101201RAD8.xml,,[]
2023-10-21 00:49:00,2023-10-21 01:19:00,3204,RAD9,01,-1,False,[-1],STP-MTS-3204_23102123101201RAD9.xml,,[]
2023-10-21 09:34:00,2023-10-21 10:04:00,3204,RAD10,01,-1,False,[-1],STP-MTS-3204_23102123101201RAD10.xml,,[]
2023-10-21 14:01:00,2023-10-21 14:31:00,3204,RAD11,01,-1,False,[-1],STP-MTS-3204_23102123101201RAD11.xml,,[]
2023-10-21 21:20:00,2023-10-21 21:50:00,3204,RAD12,01,-1,False,[-1],STP-MTS-3204_23102123101201RAD12.xml,,[]
2023-10-22 00:55:00,2023-10-22 01:25:00,3204,RAD13,01,-1,False,[-1],STP-MTS-3204_23102223101201RAD13.xml,,[]
2023-10-22 09:39:00,2023-10-22 10:09:00,3204,RAD14,01,-1,False,[-1],STP-MTS-3204_23102223101201RAD14.xml,,[]
2023-10-22 14:07:00,2023-10-22 14:37:00,3204,RAD15,01,-1,False,[-1],STP-MTS-3204_23102223101201RAD15.xml,,[]
2023-10-22 21:26:00,2023-10-22 21:56:00,3204,RAD16,01,-1,False,[-1],STP-MTS-3204_23102223101201RAD16.xml,,[]
2023-10-23 01:01:00,2023-10-23 16:33:00,3204,RAD17,01,-1,False,[-1],STP-MTS-3204_23102323101201RAD17.xml,,[]
2023-10-23 21:32:00,2023-10-23 22:02:00,3204,RAD18,01,-1,False,[-1],STP-MTS-3204_23102323101201RAD18.xml,,[]
2023-10-24 01:06:00,2023-10-24 16:38:00,3204,RAD19,01,-1,False,[-1],STP-MTS-3204_23102423101201RAD19.xml,,[]
2023-10-24 21:37:00,2023-10-24 22:07:00,3204,RAD20,01,-1,False,[-1],STP-MTS-3204_23102423101201RAD20.xml,,[]
2023-10-25 01:12:00,2023-10-25 16:44:20,3204,RAD21,01,-1,False,[-1],STP-MTS-3204_23102523101201RAD21.xml,,[]
2023-10-25 21:43:00,2023-10-25 22:13:00,3204,RAD22,01,-1,False,[-1],STP-MTS-3204_23102523101201RAD22.xml,,[]
2023-10-26 01:18:00,2023-10-26 04:47:00,3204,RAD23,01,-1,False,[-1],STP-MTS-3204_23102623101201RAD23.xml,,[]
2023-10-26 08:26:00,2023-10-26 08:56:00,3204,RAD24,01,-1,False,[-1],STP-MTS-3204_23102623101201RAD24.xml,,[]
2023-10-26 14:30:00,2023-10-26 16:50:00,3204,RAD25,01,-1,False,[-1],STP-MTS-3204_23102623101201RAD25.xml,,[]
2023-10-26 21:49:00,2023-10-26 22:19:00,3204,RAD26,01,-1,False,[-1],STP-MTS-3204_23102623101201RAD26.xml,,[]
2023-10-27 01:23:00,2023-10-27 04:53:00,3204,RAD27,01,-1,False,[-1],STP-MTS-3204_23102723101201RAD27.xml,,[]
2023-10-27 08:31:00,2023-10-27 09:01:00,3204,RAD28,01,-1,False,[-1],STP-MTS-3204_23102723101201RAD28.xml,,[]
2023-10-27 14:35:00,2023-10-27 16:55:00,3204,RAD29,01,-1,False,[-1],STP-MTS-3204_23102723101201RAD29.xml,,[]
