start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2024-02-23 05:00:00,2024-02-23 05:30:00,3204,RAD1,01,-1,False,[-1],STP-MTS-3204_24022324022001RAD1.xml,,[]
2024-02-23 09:09:00,2024-02-23 09:39:00,3204,RAD2,01,-1,False,[-1],STP-MTS-3204_24022324022001RAD2.xml,,[]
2024-02-23 15:12:00,2024-02-23 15:42:00,3204,RAD3,01,-1,False,[-1],STP-MTS-3204_24022324022001RAD3.xml,,[]
2024-02-23 17:03:00,2024-02-23 17:33:00,3204,RAD4,01,-1,False,[-1],STP-MTS-3204_24022324022001RAD4.xml,,[]
2024-02-23 20:55:00,2024-02-23 21:25:00,3204,RAD5,01,-1,False,[-1],STP-MTS-3204_24022324022001RAD5.xml,,[]
2024-02-24 00:00:00,2024-02-24 23:59:56,1109,CROPFA,02,92500,False,[],STP-MTS-1109_24022424022002CROPFA.xml,,[]
2024-02-26 00:39:00,2024-02-26 01:09:00,3204,RAD6,01,-1,False,[-1],STP-MTS-3204_24022624022001RAD6.xml,,[]
2024-02-26 05:14:00,2024-02-26 05:44:00,3204,RAD7,01,-1,False,[-1],STP-MTS-3204_24022624022001RAD7.xml,,[]
2024-02-26 09:23:00,2024-02-26 09:53:00,3204,RAD8,01,-1,False,[-1],STP-MTS-3204_24022624022001RAD8.xml,,[]
2024-02-26 13:51:00,2024-02-26 14:21:00,3204,RAD9,01,-1,False,[-1],STP-MTS-3204_24022624022001RAD9.xml,,[]
2024-02-26 21:10:00,2024-02-26 21:40:00,3204,RAD10,01,-1,False,[-1],STP-MTS-3204_24022624022001RAD10.xml,,[]
2024-02-27 00:00:00,2024-02-27 23:59:56,1109,CROPFA,02,92500,False,[],STP-MTS-1109_24022724022002CROPFA.xml,,[]
2024-02-29 00:53:00,2024-02-29 01:23:00,3204,RAD11,01,-1,False,[-1],STP-MTS-3204_24022924022001RAD11.xml,,[]
2024-02-29 09:37:00,2024-02-29 10:07:00,3204,RAD12,01,-1,False,[-1],STP-MTS-3204_24022924022001RAD12.xml,,[]
2024-02-29 14:04:00,2024-02-29 14:34:00,3204,RAD13,01,-1,False,[-1],STP-MTS-3204_24022924022001RAD13.xml,,[]
2024-02-29 15:55:00,2024-02-29 16:25:00,3204,RAD14,01,-1,False,[-1],STP-MTS-3204_24022924022001RAD14.xml,,[]
2024-02-29 21:23:00,2024-02-29 21:53:00,3204,RAD15,01,-1,False,[-1],STP-MTS-3204_24022924022001RAD15.xml,,[]
2024-03-03 01:07:00,2024-03-03 01:37:00,3204,RAD16,01,-1,False,[-1],STP-MTS-3204_24030324022001RAD16.xml,,[]
2024-03-03 04:06:00,2024-03-03 04:36:00,3204,RAD17,01,-1,False,[-1],STP-MTS-3204_24030324022001RAD17.xml,,[]
2024-03-03 14:18:00,2024-03-03 14:48:00,3204,RAD18,01,-1,False,[-1],STP-MTS-3204_24030324022001RAD18.xml,,[]
2024-03-03 16:08:00,2024-03-03 16:38:00,3204,RAD19,01,-1,False,[-1],STP-MTS-3204_24030324022001RAD19.xml,,[]
2024-03-03 21:37:00,2024-03-03 22:07:00,3204,RAD20,01,-1,False,[-1],STP-MTS-3204_24030324022001RAD20.xml,,[]
2024-03-04 00:00:00,2024-03-04 23:59:56,1109,CROPFA,02,92500,False,[],STP-MTS-1109_24030424022002CROPFA.xml,,[]
2024-03-06 01:21:00,2024-03-06 01:51:00,3204,RAD21,01,-1,False,[-1],STP-MTS-3204_24030624022001RAD21.xml,,[]
2024-03-06 04:20:00,2024-03-06 04:50:00,3204,RAD22,01,-1,False,[-1],STP-MTS-3204_24030624022001RAD22.xml,,[]
2024-03-06 08:29:00,2024-03-06 08:59:00,3204,RAD23,01,-1,False,[-1],STP-MTS-3204_24030624022001RAD23.xml,,[]
