start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2023-09-30 01:59:00,2023-09-30 05:28:00,3204,RAD1,01,-1,False,[-1],STP-MTS-3204_23093023092601RAD1.xml,,[]
2023-09-30 09:08:00,2023-09-30 09:38:00,3204,RAD2,01,-1,False,[-1],STP-MTS-3204_23093023092601RAD2.xml,,[]
2023-09-30 15:12:00,2023-10-01 05:34:00,3204,RAD3,01,-1,False,[-1],STP-MTS-3204_23093023092601RAD3.xml,,[]
2023-10-01 09:14:00,2023-10-01 09:44:00,3204,RAD4,01,-1,False,[-1],STP-MTS-3204_23100123092601RAD4.xml,,[]
2023-10-01 15:17:00,2023-10-01 17:37:00,3204,RAD5,01,-1,False,[-1],STP-MTS-3204_23100123092601RAD5.xml,,[]
2023-10-01 21:00:00,2023-10-01 21:30:00,3204,RAD6,01,-1,False,[-1],STP-MTS-3204_23100123092601RAD6.xml,,[]
2023-10-02 05:10:00,2023-10-02 05:40:00,3204,RAD7,01,-1,False,[-1],STP-MTS-3204_23100223092601RAD7.xml,,[]
2023-10-02 09:20:00,2023-10-02 09:50:00,3204,RAD8,01,-1,False,[-1],STP-MTS-3204_23100223092601RAD8.xml,,[]
2023-10-02 17:14:00,2023-10-02 17:44:00,3204,RAD9,01,-1,False,[-1],STP-MTS-3204_23100223092601RAD9.xml,,[]
2023-10-02 21:06:00,2023-10-02 21:36:00,3204,RAD10,01,-1,False,[-1],STP-MTS-3204_23100223092601RAD10.xml,,[]
2023-10-03 00:41:00,2023-10-03 05:46:00,3204,RAD11,01,-1,False,[-1],STP-MTS-3204_23100323092601RAD11.xml,,[]
2023-10-03 09:25:00,2023-10-03 09:55:00,3204,RAD12,01,-1,False,[-1],STP-MTS-3204_23100323092601RAD12.xml,,[]
2023-10-03 17:19:00,2023-10-03 17:49:00,3204,RAD13,01,-1,False,[-1],STP-MTS-3204_23100323092601RAD13.xml,,[]
2023-10-03 21:12:00,2023-10-03 21:42:00,3204,RAD14,01,-1,False,[-1],STP-MTS-3204_23100323092601RAD14.xml,,[]
2023-10-04 00:46:00,2023-10-04 01:16:00,3204,RAD15,01,-1,False,[-1],STP-MTS-3204_23100423092601RAD15.xml,,[]
2023-10-04 09:31:00,2023-10-04 10:01:00,3204,RAD16,01,-1,False,[-1],STP-MTS-3204_23100423092601RAD16.xml,,[]
2023-10-04 13:59:00,2023-10-04 14:29:00,3204,RAD17,01,-1,False,[-1],STP-MTS-3204_23100423092601RAD17.xml,,[]
2023-10-04 21:18:00,2023-10-04 21:48:00,3204,RAD18,01,-1,False,[-1],STP-MTS-3204_23100423092601RAD18.xml,,[]
2023-10-05 00:52:00,2023-10-05 01:22:00,3204,RAD19,01,-1,False,[-1],STP-MTS-3204_23100523092601RAD19.xml,,[]
2023-10-05 09:37:00,2023-10-05 10:07:00,3204,RAD20,01,-1,False,[-1],STP-MTS-3204_23100523092601RAD20.xml,,[]
2023-10-05 14:04:00,2023-10-05 14:34:00,3204,RAD21,01,-1,False,[-1],STP-MTS-3204_23100523092601RAD21.xml,,[]
2023-10-05 21:24:00,2023-10-05 21:54:00,3204,RAD22,01,-1,False,[-1],STP-MTS-3204_23100523092601RAD22.xml,,[]
2023-10-06 00:58:00,2023-10-06 16:30:00,3204,RAD23,01,-1,False,[-1],STP-MTS-3204_23100623092601RAD23.xml,,[]
2023-10-06 21:30:00,2023-10-06 22:00:00,3204,RAD24,01,-1,False,[-1],STP-MTS-3204_23100623092601RAD24.xml,,[]
2023-10-07 01:04:00,2023-10-07 16:36:00,3204,RAD25,01,-1,False,[-1],STP-MTS-3204_23100723092601RAD25.xml,,[]
2023-10-07 21:36:00,2023-10-07 22:06:00,3204,RAD26,01,-1,False,[-1],STP-MTS-3204_23100723092601RAD26.xml,,[]
2023-10-08 01:10:00,2023-10-08 16:42:00,3204,RAD27,01,-1,False,[-1],STP-MTS-3204_23100823092601RAD27.xml,,[]
2023-10-08 21:41:00,2023-10-08 22:11:00,3204,RAD28,01,-1,False,[-1],STP-MTS-3204_23100823092601RAD28.xml,,[]
2023-10-09 01:16:00,2023-10-09 04:45:00,3204,RAD29,01,-1,False,[-1],STP-MTS-3204_23100923092601RAD29.xml,,[]
2023-10-09 08:24:00,2023-10-09 08:54:00,3204,RAD30,01,-1,False,[-1],STP-MTS-3204_23100923092601RAD30.xml,,[]
2023-10-09 14:28:00,2023-10-09 16:48:00,3204,RAD31,01,-1,False,[-1],STP-MTS-3204_23100923092601RAD31.xml,,[]
2023-10-09 21:47:00,2023-10-09 22:17:00,3204,RAD32,01,-1,False,[-1],STP-MTS-3204_23100923092601RAD32.xml,,[]
2023-10-10 01:21:00,2023-10-10 04:51:00,3204,RAD33,01,-1,False,[-1],STP-MTS-3204_23101023092601RAD33.xml,,[]
2023-10-10 08:30:00,2023-10-10 09:00:00,3204,RAD34,01,-1,False,[-1],STP-MTS-3204_23101023092601RAD34.xml,,[]
2023-10-10 14:34:00,2023-10-10 16:54:00,3204,RAD35,01,-1,False,[-1],STP-MTS-3204_23101023092601RAD35.xml,,[]
2023-10-10 21:53:00,2023-10-10 22:23:00,3204,RAD36,01,-1,False,[-1],STP-MTS-3204_23101023092601RAD36.xml,,[]
2023-10-11 01:27:00,2023-10-11 04:56:00,3204,RAD37,01,-1,False,[-1],STP-MTS-3204_23101123092601RAD37.xml,,[]
2023-10-11 08:36:00,2023-10-11 09:06:00,3204,RAD38,01,-1,False,[-1],STP-MTS-3204_23101123092601RAD38.xml,,[]
2023-10-11 14:40:00,2023-10-11 16:59:00,3204,RAD39,01,-1,False,[-1],STP-MTS-3204_23101123092601RAD39.xml,,[]
2023-10-11 21:59:00,2023-10-11 22:29:00,3204,RAD40,01,-1,False,[-1],STP-MTS-3204_23101123092601RAD40.xml,,[]
2023-10-12 01:33:00,2023-10-12 05:03:00,3204,RAD41,01,-1,False,[-1],STP-MTS-3204_23101223092601RAD41.xml,,[]
2023-10-12 08:42:00,2023-10-12 09:12:00,3204,RAD42,01,-1,False,[-1],STP-MTS-3204_23101223092601RAD42.xml,,[]
2023-10-12 14:45:00,2023-10-12 15:15:00,3204,RAD43,01,-1,False,[-1],STP-MTS-3204_23101223092601RAD43.xml,,[]
2023-10-12 22:05:00,2023-10-12 22:35:00,3204,RAD44,01,-1,False,[-1],STP-MTS-3204_23101223092601RAD44.xml,,[]
2023-10-13 01:39:00,2023-10-13 05:08:00,3204,RAD45,01,-1,False,[-1],STP-MTS-3204_23101323092601RAD45.xml,,[]
2023-10-13 08:48:00,2023-10-13 09:18:00,3204,RAD46,01,-1,False,[-1],STP-MTS-3204_23101323092601RAD46.xml,,[]
2023-10-13 14:51:00,2023-10-13 17:11:00,3204,RAD47,01,-1,False,[-1],STP-MTS-3204_23101323092601RAD47.xml,,[]
2023-10-13 22:10:00,2023-10-13 22:40:00,3204,RAD48,01,-1,False,[-1],STP-MTS-3204_23101323092601RAD48.xml,,[]
2023-10-14 01:45:00,2023-10-14 05:14:00,3204,RAD49,01,-1,False,[-1],STP-MTS-3204_23101423092601RAD49.xml,,[]
2023-10-14 08:53:00,2023-10-14 09:23:00,3204,RAD50,01,-1,False,[-1],STP-MTS-3204_23101423092601RAD50.xml,,[]
2023-10-14 14:57:00,2023-10-14 17:17:00,3204,RAD51,01,-1,False,[-1],STP-MTS-3204_23101423092601RAD51.xml,,[]
