start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2026-07-07,2026-07-07 23:59:56,3066,DRKBNF0,01,200000,True,[],STP-MTS-3066_26070726070601DRKBNF0.xml,,[]
2026-07-10,2026-07-10 23:59:56,1109,CROPFN0,02,92500,True,[],STP-MTS-1109_26071026070602CROPFN0.xml,,[]
