start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2024-04-27 00:00:00,2024-04-27 23:59:56,1109,CROPFA,02,92500,False,[],STP-MTS-1109_24042724042502CROPFA.xml,,[]
2024-04-28 04:59:00,2024-04-28 05:29:00,3204,RAD1,01,-1,False,[-1],STP-MTS-3204_24042824042501RAD1.xml,,[]
2024-04-28 09:07:00,2024-04-28 09:37:00,3204,RAD2,01,-1,False,[-1],STP-MTS-3204_24042824042501RAD2.xml,,[]
2024-04-28 15:11:00,2024-04-28 15:41:00,3204,RAD3,01,-1,False,[-1],STP-MTS-3204_24042824042501RAD3.xml,,[]
2024-04-28 17:01:00,2024-04-28 17:31:00,3204,RAD4,01,-1,False,[-1],STP-MTS-3204_24042824042501RAD4.xml,,[]
2024-04-28 20:53:00,2024-04-28 21:23:00,3204,RAD5,01,-1,False,[-1],STP-MTS-3204_24042824042501RAD5.xml,,[]
2024-04-30 00:00:00,2024-04-30 23:59:56,1109,CROPFA,02,92500,False,[],STP-MTS-1109_24043024042502CROPFA.xml,,[]
2024-05-01 00:36:00,2024-05-01 01:06:00,3204,RAD6,01,-1,False,[-1],STP-MTS-3204_24050124042501RAD6.xml,,[]
2024-05-01 05:11:00,2024-05-01 05:41:00,3204,RAD7,01,-1,False,[-1],STP-MTS-3204_24050124042501RAD7.xml,,[]
2024-05-01 09:20:00,2024-05-01 09:50:00,3204,RAD8,01,-1,False,[-1],STP-MTS-3204_24050124042501RAD8.xml,,[]
2024-05-01 17:13:00,2024-05-01 17:43:00,3204,RAD9,01,-1,False,[-1],STP-MTS-3204_24050124042501RAD9.xml,,[]
2024-05-01 21:06:00,2024-05-01 21:36:00,3204,RAD10,01,-1,False,[-1],STP-MTS-3204_24050124042501RAD10.xml,,[]
2024-05-03 00:00:00,2024-05-03 23:59:56,1109,CROPFA,02,92500,False,[],STP-MTS-1109_24050324042502CROPFA.xml,,[]
2024-05-04 00:48:00,2024-05-04 01:18:00,3204,RAD11,01,-1,False,[-1],STP-MTS-3204_24050424042501RAD11.xml,,[]
2024-05-04 09:32:00,2024-05-04 10:02:00,3204,RAD12,01,-1,False,[-1],STP-MTS-3204_24050424042501RAD12.xml,,[]
2024-05-04 13:59:00,2024-05-04 14:29:00,3204,RAD13,01,-1,False,[-1],STP-MTS-3204_24050424042501RAD13.xml,,[]
2024-05-04 21:18:00,2024-05-04 21:48:00,3204,RAD14,01,-1,False,[-1],STP-MTS-3204_24050424042501RAD14.xml,,[]
2024-05-06 00:00:00,2024-05-06 23:59:56,1109,CROPFA,02,92500,False,[],STP-MTS-1109_24050624042502CROPFA.xml,,[]
2024-05-07 01:00:00,2024-05-07 01:30:00,3204,RAD15,01,-1,False,[-1],STP-MTS-3204_24050724042501RAD15.xml,,[]
2024-05-07 03:59:00,2024-05-07 04:29:00,3204,RAD16,01,-1,False,[-1],STP-MTS-3204_24050724042501RAD16.xml,,[]
2024-05-07 14:11:00,2024-05-07 14:41:00,3204,RAD17,01,-1,False,[-1],STP-MTS-3204_24050724042501RAD17.xml,,[]
2024-05-07 16:01:00,2024-05-07 16:31:00,3204,RAD18,01,-1,False,[-1],STP-MTS-3204_24050724042501RAD18.xml,,[]
2024-05-07 21:30:00,2024-05-07 22:00:00,3204,RAD19,01,-1,False,[-1],STP-MTS-3204_24050724042501RAD19.xml,,[]
2024-05-09 00:00:00,2024-05-09 23:59:56,1109,CROPFA,02,92500,False,[],STP-MTS-1109_24050924042502CROPFA.xml,,[]
2024-05-10 01:12:00,2024-05-10 01:42:00,3204,RAD20,01,-1,False,[-1],STP-MTS-3204_24051024042501RAD20.xml,,[]
2024-05-10 04:11:00,2024-05-10 04:41:00,3204,RAD21,01,-1,False,[-1],STP-MTS-3204_24051024042501RAD21.xml,,[]
2024-05-10 08:20:00,2024-05-10 08:50:00,3204,RAD22,01,-1,False,[-1],STP-MTS-3204_24051024042501RAD22.xml,,[]
2024-05-10 14:23:00,2024-05-10 14:53:00,3204,RAD23,01,-1,False,[-1],STP-MTS-3204_24051024042501RAD23.xml,,[]
2024-05-10 16:14:00,2024-05-10 16:44:00,3204,RAD24,01,-1,False,[-1],STP-MTS-3204_24051024042501RAD24.xml,,[]
2024-05-10 21:42:00,2024-05-10 22:12:00,3204,RAD25,01,-1,False,[-1],STP-MTS-3204_24051024042501RAD25.xml,,[]
2024-05-12 00:00:00,2024-05-12 23:59:56,1109,CROPFA,02,92500,False,[],STP-MTS-1109_24051224042502CROPFA.xml,,[]
2024-05-13 01:24:00,2024-05-13 01:54:00,3204,RAD26,01,-1,False,[-1],STP-MTS-3204_24051324042501RAD26.xml,,[]
2024-05-13 04:23:00,2024-05-13 04:53:00,3204,RAD27,01,-1,False,[-1],STP-MTS-3204_24051324042501RAD27.xml,,[]
2024-05-13 08:32:00,2024-05-13 09:02:00,3204,RAD28,01,-1,False,[-1],STP-MTS-3204_24051324042501RAD28.xml,,[]
2024-05-13 14:35:00,2024-05-13 15:05:00,3204,RAD29,01,-1,False,[-1],STP-MTS-3204_24051324042501RAD29.xml,,[]
2024-05-13 16:25:00,2024-05-13 16:55:00,3204,RAD30,01,-1,False,[-1],STP-MTS-3204_24051324042501RAD30.xml,,[]
2024-05-13 21:54:00,2024-05-13 22:24:00,3204,RAD31,01,-1,False,[-1],STP-MTS-3204_24051324042501RAD31.xml,,[]
