start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2023-09-06 01:11:40,2023-09-06 16:44:00,3204,RAD1,01,-1,False,[-1],STP-MTS-3204_23090623090501RAD1.xml,,[]
2023-09-06 21:43:00,2023-09-06 22:13:00,3204,RAD2,01,-1,False,[-1],STP-MTS-3204_23090623090501RAD2.xml,,[]
2023-09-07 01:17:00,2023-09-07 04:47:00,3204,RAD3,01,-1,False,[-1],STP-MTS-3204_23090723090501RAD3.xml,,[]
2023-09-07 08:26:00,2023-09-07 08:56:00,3204,RAD4,01,-1,False,[-1],STP-MTS-3204_23090723090501RAD4.xml,,[]
2023-09-07 14:30:00,2023-09-07 16:50:00,3204,RAD5,01,-1,False,[-1],STP-MTS-3204_23090723090501RAD5.xml,,[]
2023-09-07 21:49:00,2023-09-07 22:19:00,3204,RAD6,01,-1,False,[-1],STP-MTS-3204_23090723090501RAD6.xml,,[]
2023-09-08 01:24:00,2023-09-08 04:54:00,3204,RAD7,01,-1,False,[-1],STP-MTS-3204_23090823090501RAD7.xml,,[]
2023-09-08 08:32:00,2023-09-08 09:02:00,3204,RAD8,01,-1,False,[-1],STP-MTS-3204_23090823090501RAD8.xml,,[]
2023-09-08 14:36:00,2023-09-08 16:56:00,3204,RAD9,01,-1,False,[-1],STP-MTS-3204_23090823090501RAD9.xml,,[]
2023-09-08 21:55:00,2023-09-08 22:25:00,3204,RAD10,01,-1,False,[-1],STP-MTS-3204_23090823090501RAD10.xml,,[]
2023-09-09 01:30:00,2023-09-09 04:59:00,3204,RAD11,01,-1,False,[-1],STP-MTS-3204_23090923090501RAD11.xml,,[]
2023-09-09 08:38:00,2023-09-09 09:08:00,3204,RAD12,01,-1,False,[-1],STP-MTS-3204_23090923090501RAD12.xml,,[]
2023-09-09 14:42:00,2023-09-09 17:02:00,3204,RAD13,01,-1,False,[-1],STP-MTS-3204_23090923090501RAD13.xml,,[]
2023-09-09 22:02:00,2023-09-09 22:32:00,3204,RAD14,01,-1,False,[-1],STP-MTS-3204_23090923090501RAD14.xml,,[]
2023-09-10 01:36:00,2023-09-10 05:05:00,3204,RAD15,01,-1,False,[-1],STP-MTS-3204_23091023090501RAD15.xml,,[]
2023-09-10 08:45:00,2023-09-10 09:15:00,3204,RAD16,01,-1,False,[-1],STP-MTS-3204_23091023090501RAD16.xml,,[]
2023-09-10 14:48:00,2023-09-10 17:08:00,3204,RAD17,01,-1,False,[-1],STP-MTS-3204_23091023090501RAD17.xml,,[]
2023-09-10 22:08:00,2023-09-10 22:38:00,3204,RAD18,01,-1,False,[-1],STP-MTS-3204_23091023090501RAD18.xml,,[]
2023-09-11 01:42:00,2023-09-11 05:11:00,3204,RAD19,01,-1,False,[-1],STP-MTS-3204_23091123090501RAD19.xml,,[]
2023-09-11 08:51:00,2023-09-11 09:21:00,3204,RAD20,01,-1,False,[-1],STP-MTS-3204_23091123090501RAD20.xml,,[]
2023-09-11 14:54:00,2023-09-11 17:14:00,3204,RAD21,01,-1,False,[-1],STP-MTS-3204_23091123090501RAD21.xml,,[]
2023-09-11 22:14:00,2023-09-11 22:44:00,3204,RAD22,01,-1,False,[-1],STP-MTS-3204_23091123090501RAD22.xml,,[]
2023-09-12 01:48:00,2023-09-12 05:18:00,3204,RAD23,01,-1,False,[-1],STP-MTS-3204_23091223090501RAD23.xml,,[]
2023-09-12 08:57:00,2023-09-12 09:27:00,3204,RAD24,01,-1,False,[-1],STP-MTS-3204_23091223090501RAD24.xml,,[]
2023-09-12 15:00:00,2023-09-13 05:24:00,3204,RAD25,01,-1,False,[-1],STP-MTS-3204_23091223090501RAD25.xml,,[]
2023-09-13 09:03:00,2023-09-13 09:33:00,3204,RAD26,01,-1,False,[-1],STP-MTS-3204_23091323090501RAD26.xml,,[]
2023-09-13 15:07:00,2023-09-14 05:30:00,3204,RAD27,01,-1,False,[-1],STP-MTS-3204_23091323090501RAD27.xml,,[]
2023-09-14 09:09:00,2023-09-14 09:39:00,3204,RAD28,01,-1,False,[-1],STP-MTS-3204_23091423090501RAD28.xml,,[]
2023-09-14 15:13:00,2023-09-15 05:36:00,3204,RAD29,01,-1,False,[-1],STP-MTS-3204_23091423090501RAD29.xml,,[]
2023-09-15 09:15:00,2023-09-15 09:45:00,3204,RAD30,01,-1,False,[-1],STP-MTS-3204_23091523090501RAD30.xml,,[]
2023-09-15 15:18:00,2023-09-15 17:38:00,3204,RAD31,01,-1,False,[-1],STP-MTS-3204_23091523090501RAD31.xml,,[]
2023-09-15 21:02:00,2023-09-15 21:32:00,3204,RAD32,01,-1,False,[-1],STP-MTS-3204_23091523090501RAD32.xml,,[]
2023-09-16 05:12:00,2023-09-16 05:42:00,3204,RAD33,01,-1,False,[-1],STP-MTS-3204_23091623090501RAD33.xml,,[]
2023-09-16 09:21:00,2023-09-16 09:51:00,3204,RAD34,01,-1,False,[-1],STP-MTS-3204_23091623090501RAD34.xml,,[]
2023-09-16 17:15:00,2023-09-16 17:45:00,3204,RAD35,01,-1,False,[-1],STP-MTS-3204_23091623090501RAD35.xml,,[]
2023-09-16 21:08:00,2023-09-16 21:38:00,3204,RAD36,01,-1,False,[-1],STP-MTS-3204_23091623090501RAD36.xml,,[]
2023-09-17 00:43:00,2023-09-17 05:48:00,3204,RAD37,01,-1,False,[-1],STP-MTS-3204_23091723090501RAD37.xml,,[]
2023-09-17 09:27:00,2023-09-17 09:57:00,3204,RAD38,01,-1,False,[-1],STP-MTS-3204_23091723090501RAD38.xml,,[]
2023-09-17 13:55:00,2023-09-17 17:50:00,3204,RAD39,01,-1,False,[-1],STP-MTS-3204_23091723090501RAD39.xml,,[]
