start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2023-02-05 18:00:00,2023-02-06 16:59:59,1104,CROPC,01,87500,True,[],STP-MTS-1104_23020523012701TCROPC.xml,,[]
2023-02-06 18:00:00,2023-02-07 16:59:59,1104,CROPC,01,87500,True,[],STP-MTS-1104_23020623012701TCROPC.xml,,[]
2023-02-07 18:00:00,2023-02-08 16:59:59,1104,CROPC,01,87500,True,[],STP-MTS-1104_23020723012701TCROPC.xml,,[]
2023-02-08 18:00:00,2023-02-09 05:59:59,1104,CROPC,01,87500,True,[],STP-MTS-1104_23020823012701TCROPC.xml,,[]
2023-02-09 18:00:00,2023-02-10 05:59:59,1105,CROPD,01,87500,True,[],STP-MTS-1105_23020923020601TCROPD.xml,,[]
2023-02-10 18:00:00,2023-02-11 16:59:59,1105,CROPD,01,87500,True,[],STP-MTS-1105_23021023020601TCROPD.xml,,[]
2023-02-11 18:00:00,2023-02-12 16:59:59,1105,CROPD,01,87500,True,[],STP-MTS-1105_23021123020601TCROPD.xml,,[]
2023-02-13 06:00:00,2023-02-13 07:59:58,3045,MOON1,01,90000,False,[90000],STP-MTS-3045_23021323020601TMOON1.xml,,['moon']
2023-02-13 08:00:00,2023-02-13 09:59:58,3045,MOON2,01,90000,False,[90000],STP-MTS-3045_23021323020601TMOON2.xml,,['moon']
2023-02-13 10:00:00,2023-02-13 11:59:58,3045,MOON3,01,90000,False,[90000],STP-MTS-3045_23021323020601TMOON3.xml,,['moon']
2023-02-14 18:00:00,2023-02-15 16:59:59,1105,CROPD,01,87500,True,[],STP-MTS-1105_23021423020601TCROPD.xml,,[]
2023-02-15 18:00:00,2023-02-16 05:59:59,1105,CROPD,01,87500,True,[],STP-MTS-1105_23021523020601TCROPD.xml,,[]
2023-02-16 18:00:00,2023-02-17 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23021623021301TCROPD.xml,,[]
2023-02-17 18:00:00,2023-02-18 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23021723021301TCROPD.xml,,[]
2023-02-18 18:00:00,2023-02-19 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23021823021301TCROPD.xml,,[]
2023-02-19 18:00:00,2023-02-20 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23021923021301TCROPD.xml,,[]
2023-02-20 18:00:00,2023-02-21 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23022023021301TCROPD.xml,,[]
2023-02-21 18:00:00,2023-02-22 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23022123021301TCROPD.xml,,[]
2023-02-22 18:00:00,2023-02-23 05:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23022223021301TCROPD.xml,,[]
2023-02-23 07:00:00,2023-02-23 16:59:58,3040,STAR,08,87500,False,[87500],STP-MTS-3040_23022323022008TSTAR.xml,,['71683']
2023-02-23 18:00:00,2023-02-24 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23022323022001TCROPD.xml,,[]
2023-02-24 18:00:00,2023-02-25 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23022423022001TCROPD.xml,,[]
2023-02-25 18:00:00,2023-02-26 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23022523022001TCROPD.xml,,[]
2023-02-26 18:00:00,2023-02-27 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23022623022001TCROPD.xml,,[]
2023-02-27 18:00:00,2023-02-28 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23022723022001TCROPD.xml,,[]
2023-02-28 18:00:00,2023-03-01 16:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23022823022001TCROPD.xml,,[]
2023-03-01 18:00:00,2023-03-02 05:59:59,1107,CROPD,01,87500,True,[],STP-MTS-1107_23030123022001TCROPD.xml,,[]
2023-03-02 06:00:00,2023-03-02 11:59:58,3040,STAR,08,87500,False,[],STP-MTS-3040_23030223022708TSTAR.xml,,[]
2023-03-02 12:00:00,2023-03-05 11:59:59,1107,CROPD,02,87500,True,[],STP-MTS-1107_23030223022702TCROPD.xml,,[]
2023-03-05 12:00:00,2023-03-08 11:59:59,1107,CROPD,02,87500,True,[],STP-MTS-1107_23030523022702TCROPD.xml,,[]
2023-03-08 12:00:00,2023-03-08 23:59:59,1107,CROPD,02,87500,True,[],STP-MTS-1107_23030823022702TCROPD.xml,,[]
2023-03-09 06:00:00,2023-03-09 17:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23030923030601TCROPD.xml,,[]
2023-03-10 00:00:00,2023-03-10 11:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23031023030601TCROPD.xml,,[]
2023-03-11 00:00:00,2023-03-11 23:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23031123030601TCROPD.xml,,[]
2023-03-12 00:00:00,2023-03-12 23:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23031223030601TCROPD.xml,,[]
2023-03-13 00:00:00,2023-03-13 11:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23031323030601TCROPD.xml,,[]
2023-03-14 00:00:00,2023-03-14 23:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23031423030601TCROPD.xml,,[]
2023-03-15 00:00:00,2023-03-15 23:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23031523030601TCROPD.xml,,[]
2023-03-16 00:00:00,2023-03-16 02:59:58,3040,STAR,08,87500,False,[87500],STP-MTS-3040_23031623031308TSTAR.xml,,['24436']
2023-03-16 03:00:00,2023-03-16 23:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23031623031301TCROPD.xml,,[]
2023-03-17 00:00:00,2023-03-19 23:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23031723031301TCROPD.xml,,[]
2023-03-20 00:00:00,2023-03-22 23:59:59,1207,CROPD,01,87500,True,[],STP-MTS-1207_23032023031301TCROPD.xml,,[]
